Node	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
01/10/2010 12:00	0	1.968	0	0.656	0	0	2.9384	0	2.873	0	0	0	2.2664	0	0	0	2.6	0	0	0	0	2.432	0	2.0392	0	0	2.4944	2.9712	0	0	0	0	0
01/10/2010 12:30	0	1.924	0	0.6864	0	0	2.9368	0	2.914	0	0	0	2.1608	0	0	0	2.6056	0	0	0	0	2.4185	0	2.1336	0	0	2.4328	2.996	0	0	0	0	0
01/10/2010 13:00	0	1.8496	0	0.6904	0	0	2.8888	0	2.859	0	0	0	2.0328	0	0	0	2.5272	0	0	0	0	2.3335	0	2.2744	0	0	2.3208	2.9472	0	0	0	0	0
01/10/2010 13:30	0	1.7336	0	0.6792	0	0	2.8112	0	2.766	0	0	0	2.1344	0	0	0	2.4168	0	0	0	0	2.242	0	2.28	0	0	2.1464	2.9016	0	0	0	0	0
01/10/2010 14:00	0	1.5824	0	0.6712	0	0	2.64	0	2.789	0	0	0	1.908	0	0	0	2.2248	0	0	0	0	2.064	0	2.304	0	0	1.8296	2.7864	0	0	0	0	0
01/10/2010 14:30	0	1.3936	0	0.6504	0	0	2.4232	0	2.767	0	0	0	1.7864	0	0	0	2.0144	0	0	0	0	1.855	0	2.304	0	0	1.5328	2.5424	0	0	0	0	0
01/10/2010 15:00	0	1.156	0	0.5904	0	0	2.1688	0	2.7285	0	0	0	1.5952	0	0	0	1.808	0	0	0	0	1.628	0	2.1504	0	0	1.1464	2.2888	0	0	0	0	0
01/10/2010 15:30	0	0.8968	0	0.5152	0	0	1.8664	0	2.6515	0	0	0	1.3856	0	0	0	1.5072	0	0	0	0	1.3575	0	1.9216	0	0	0.6872	1.984	0	0	0	0	0
01/10/2010 16:00	0	0.6432	0	0.4456	0	0	1.5176	0	2.502	0	0	0	0.9816	0	0	0	1.1584	0	0	0	0	1.0585	0	1.692	0	0	0.4536	1.6312	0	0	0	0	0
01/10/2010 16:30	0	0.388	0	0.3608	0	0	1.06	0	2.162	0	0	0	0.7768	0	0	0	0.788	0	0	0	0	0.725	0	1.404	0	0	0.2688	1.2256	0	0	0	0	0
01/10/2010 17:00	0	0.1792	0	0.2536	0	0	0.4864	0	1.7085	0	0	0	0.4792	0	0	0	0.536	0	0	0	0	0.398	0	1.0352	0	0	0.1552	0.7584	0	0	0	0	0
01/10/2010 17:30	0	0.0696	0	0.1328	0	0	0.172	0	1.007	0	0	0	0.196	0	0	0	0.2264	0	0	0	0	0.164	0	0.6128	0	0	0.0888	0.332	0	0	0	0	0
01/10/2010 18:00	0	0.0256	0	0.028	0	0	0.0624	0	0.2825	0	0	0	0.0312	0	0	0	0.06	0	0	0	0	0.049	0	0.1944	0	0	0.0192	0.0952	0	0	0	0	0
01/10/2010 18:30	0	0	0	0	0	0	0.0032	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/10/2010 19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/10/2010 19:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/10/2010 20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/10/2010 20:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
