timestamp,total_consumo,total_pv,consumo_liquido
2011-12-06 18:30:00,34.277,0.0,34.277
2011-12-06 19:00:00,34.11033333333334,0.0,34.11033333333334
2011-12-06 19:30:00,30.469666666666665,0.0,30.469666666666665
2011-12-06 20:00:00,31.199333333333332,0.0,31.199333333333332
2011-12-06 20:30:00,29.90433333333333,0.0,29.90433333333333
2011-12-06 21:00:00,27.399666666666665,0.0,27.399666666666665
2011-12-06 21:30:00,26.230666666666668,0.0,26.230666666666668
2011-12-06 22:00:00,24.36033333333333,0.0,24.36033333333333
2011-12-06 22:30:00,22.226333333333333,0.0,22.226333333333333
2011-12-06 23:00:00,31.920666666666666,0.0,31.920666666666666
2011-12-06 23:30:00,26.539999999999996,0.0,26.539999999999996
2011-12-07 00:00:00,25.169999999999998,0.0,25.169999999999998
2011-12-07 00:30:00,20.474666666666668,0.0,20.474666666666668
2011-12-07 01:00:00,20.376333333333335,0.0,20.376333333333335
2011-12-07 01:30:00,18.478333333333335,0.0,18.478333333333335
2011-12-07 02:00:00,17.168666666666663,0.0,17.168666666666663
2011-12-07 02:30:00,16.644333333333336,0.0,16.644333333333336
2011-12-07 03:00:00,15.052999999999997,0.0,15.052999999999997
2011-12-07 03:30:00,14.321333333333333,0.0,14.321333333333333
2011-12-07 04:00:00,14.075666666666669,0.0,14.075666666666669
2011-12-07 04:30:00,14.470333333333334,0.0,14.470333333333334
2011-12-07 05:00:00,14.414333333333332,0.0,14.414333333333332
2011-12-07 05:30:00,16.545999999999996,0.0,16.545999999999996
2011-12-07 06:00:00,15.808333333333335,0.0,15.808333333333335
2011-12-07 06:30:00,18.226,0.0,18.226
2011-12-07 07:00:00,23.483333333333334,0.0,23.483333333333334
2011-12-07 07:30:00,23.560333333333336,0.0,23.560333333333336
2011-12-07 08:00:00,16.209999999999997,0.0,16.209999999999997
2011-12-07 08:30:00,16.158333333333335,0.06673333333333334,16.091600000000003
2011-12-07 09:00:00,19.473666666666666,1.2391333333333334,18.23453333333333
2011-12-07 09:30:00,19.397666666666666,2.9174666666666664,16.4802
2011-12-07 10:00:00,19.99333333333333,4.635466666666667,15.357866666666663
2011-12-07 10:30:00,21.36266666666667,9.835366666666667,11.527300000000002
2011-12-07 11:00:00,20.967,11.047333333333333,9.919666666666666
2011-12-07 11:30:00,23.42533333333333,8.671,14.754333333333332
2011-12-07 12:00:00,22.94,9.5669,13.3731
2011-12-07 12:30:00,23.97933333333333,8.101466666666667,15.877866666666662
2011-12-07 13:00:00,20.465666666666664,8.094233333333333,12.37143333333333
2011-12-07 13:30:00,19.22933333333333,7.615100000000001,11.614233333333328
2011-12-07 14:00:00,19.015,9.532633333333333,9.482366666666667
2011-12-07 14:30:00,19.45433333333333,4.226866666666666,15.227466666666665
2011-12-07 15:00:00,20.462666666666667,5.024933333333333,15.437733333333334
2011-12-07 15:30:00,25.326666666666664,6.8831999999999995,18.443466666666666
2011-12-07 16:00:00,23.332666666666668,4.505833333333333,18.826833333333333
2011-12-07 16:30:00,28.971000000000004,1.691633333333333,27.27936666666667
2011-12-07 17:00:00,33.864999999999995,0.4541666666666666,33.41083333333333
2011-12-07 17:30:00,36.617333333333335,0.015,36.602333333333334
2011-12-07 18:00:00,31.736666666666665,0.0,31.736666666666665
2011-12-07 18:30:00,28.307,0.0,28.307
2011-12-07 19:00:00,34.72366666666667,0.0,34.72366666666667
2011-12-07 19:30:00,26.423333333333332,0.0,26.423333333333332
2011-12-07 20:00:00,26.99066666666667,0.0,26.99066666666667
2011-12-07 20:30:00,28.887333333333334,0.0,28.887333333333334
2011-12-07 21:00:00,23.488,0.0,23.488
2011-12-07 21:30:00,22.387333333333334,0.0,22.387333333333334
2011-12-07 22:00:00,21.245333333333335,0.0,21.245333333333335
2011-12-07 22:30:00,22.888666666666666,0.0,22.888666666666666
2011-12-07 23:00:00,28.712,0.0,28.712
2011-12-07 23:30:00,23.55399999999999,0.0,23.55399999999999
2011-12-08 00:00:00,21.599,0.0,21.599
2011-12-08 00:30:00,20.482333333333333,0.0,20.482333333333333
2011-12-08 01:00:00,18.253666666666664,0.0,18.253666666666664
2011-12-08 01:30:00,17.577333333333332,0.0,17.577333333333332
2011-12-08 02:00:00,16.954333333333334,0.0,16.954333333333334
2011-12-08 02:30:00,15.841333333333331,0.0,15.841333333333331
2011-12-08 03:00:00,14.860999999999999,0.0,14.860999999999999
2011-12-08 03:30:00,15.039999999999997,0.0,15.039999999999997
2011-12-08 04:00:00,13.834000000000001,0.0,13.834000000000001
2011-12-08 04:30:00,14.292,0.0,14.292
2011-12-08 05:00:00,10.854,0.0,10.854
2011-12-08 05:30:00,11.562333333333333,0.0,11.562333333333333
2011-12-08 06:00:00,13.388666666666671,0.0,13.388666666666671
2011-12-08 06:30:00,18.112,0.0,18.112
2011-12-08 07:00:00,17.119333333333334,0.0,17.119333333333334
2011-12-08 07:30:00,15.591,0.0,15.591
2011-12-08 08:00:00,13.496,0.13549999999999998,13.3605
2011-12-08 08:30:00,19.074,1.0596333333333334,18.014366666666668
2011-12-08 09:00:00,21.217333333333332,2.6504,18.56693333333333
2011-12-08 09:30:00,20.063666666666666,4.484766666666666,15.5789
2011-12-08 10:00:00,17.995,6.287933333333332,11.70706666666667
2011-12-08 10:30:00,21.755666666666666,9.818633333333333,11.937033333333334
2011-12-08 11:00:00,17.76,13.698099999999998,4.061900000000003
2011-12-08 11:30:00,19.803333333333335,15.564700000000002,4.238633333333333
2011-12-08 12:00:00,19.10466666666667,16.5802,2.524466666666669
2011-12-08 12:30:00,19.802999999999997,17.8491,1.9538999999999973
2011-12-08 13:00:00,22.540333333333333,18.1614,4.3789333333333325
2011-12-08 13:30:00,23.612333333333336,17.829333333333334,5.783000000000001
2011-12-08 14:00:00,20.438000000000002,17.31713333333333,3.1208666666666716
2011-12-08 14:30:00,17.751,14.828733333333332,2.922266666666669
2011-12-08 15:00:00,17.765999999999995,12.4364,5.329599999999994
2011-12-08 15:30:00,18.343,9.2804,9.0626
2011-12-08 16:00:00,23.391000000000002,6.114033333333334,17.276966666666667
2011-12-08 16:30:00,30.640666666666664,3.4012333333333333,27.23943333333333
2011-12-08 17:00:00,33.867333333333335,0.8096666666666666,33.05766666666667
2011-12-08 17:30:00,37.309666666666665,0.007333333333333333,37.30233333333333
2011-12-08 18:00:00,31.768,0.0,31.768
2011-12-08 18:30:00,35.654,0.0,35.654
2011-12-08 19:00:00,37.519666666666666,0.0,37.519666666666666
2011-12-08 19:30:00,33.77266666666666,0.0,33.77266666666666
